aX,aY,aZ,gX,gY,gZ
2.58,-2.96,6.99,149.87,15.04,-3.39
-0.88,-3.87,6.64,152.31,2.66,20.75
-3.53,-3.8,6.25,164.01,-90.14,16.24
-0.84,-2.92,6.35,178.28,-128.55,-15.71
3,-1,8.85,172.12,-12.64,-16.87
1.63,-1.34,9.68,157.37,70.47,17.7
-2.46,-2.77,9.49,165.05,14.74,38.01
-4.02,-1.84,8.95,170.23,-117.58,33.07
-0.62,-1.57,7.62,173.16,-150.81,4.23
3.21,1.72,10.6,168.28,13.21,-7.72
1.45,2.38,12.51,142.92,141.5,31.85
-3.88,-0.75,12.95,145.9,56.93,40.2
-4.95,0.37,12.29,135.97,-109.96,25.57
-1.88,0.68,11.11,132.86,-166.66,0.69
2.41,2.15,13.28,118.77,-34.16,-20.1
0.89,2.43,15.24,104.56,55.77,14.78
-2.94,1.19,15.78,86.58,-4.16,15.2
-3.03,1.82,14.23,63.04,-86.85,-3.39
-0.23,1.78,12.44,52.67,-77.58,-20.41
1.57,1.74,12.74,47,-0.32,-16.87
0.85,1.09,13.65,46.33,35.04,-1.08
-1.22,1.69,13.05,18.71,8.46,5.69
-1.22,1.58,12.08,8.35,-14.9,-1.38
-0.17,1.54,11.29,0.48,-4.59,-1.14
0.36,1.57,11.04,-4.89,28.03,7.03
-0.37,1.4,10.71,-11.35,37.73,16.24
-1.68,1.6,10.54,-18.18,15.16,13.8
-1.64,1.78,9.99,-25.07,-6.48,5.39
-0.79,1.42,9.35,-25.62,-5.26,-0.1
-0.25,1.3,9.32,-23.48,12.24,1.42
-0.33,1.35,9.19,-24.28,19.8,6.06
-0.94,1.54,9.24,-24.64,7.54,4.96
-1.23,0.48,7.82,-14.09,12.6,-9.61
-1.04,0.3,8.94,-14.34,13.64,-6.63
-1.2,0.43,9.04,-19.03,6.02,-7.6
-1.1,0.51,8.99,-21.23,-1.66,-6.5
-0.95,0.47,8.85,-24.95,-6.36,-6.02
-0.95,0.48,8.92,-27.94,-5.81,-6.2
-0.89,0.58,9.02,-35.86,-5.51,-4.74
-0.94,0.76,8.88,-44.15,-0.81,-1.14
-1.04,0.5,8.84,-47.51,1.99,-1.93
-1,0.32,9.26,-44.58,4.98,-7.36
2.75,-19.6,4.58,-105.5,-21.12,-22.6
-0.88,0.02,9.92,-34.34,5.16,-9.25
-0.91,0.58,9.94,-39.89,10.16,-2.97
-1.02,0.42,10.35,-46.17,11.63,-0.83
-1,0.28,10.35,-51.04,20.53,0.26
-1.26,0,10.29,-51.11,24.01,0.94
-1.67,-0.17,10.26,-51.35,22.12,-1.32
-1.9,-0.03,10.94,-53.12,17.91,-6.81
-1.88,0.24,11.71,-62.2,11.93,-9.19
-1.75,0.01,11.69,-71.04,12.85,-9.98
-1.68,0.02,11.5,-81.04,16.32,-9.37
-1.71,-0.25,11.6,-87.87,19.74,-10.83
-1.65,-0.27,11.68,-96.47,24.31,-13.94
-1.69,-0.55,11.6,-104.15,25.77,-12.48
-1.99,-0.61,12.03,-113.79,24.92,-13.39
-1.82,-0.94,11.7,-122.32,27.12,-13.88
-1.96,-1.12,11.39,-128.6,28.03,-15.77
-2.34,-1.63,11.53,-132.81,18.88,-17.72
-2.33,-1.49,11.51,-142.93,16.93,-24.19
-1.82,-1.94,11.66,-149.03,29.31,-26.32
-1.72,-2.17,11.75,-158.85,39.07,-20.16
-2.35,-2.72,10.9,-165.74,33.7,-15.16
-2.68,-3.16,10.59,-168.36,16.32,-20.47
-2.06,-3.39,9.72,-171.9,15.1,-24
-1.54,-3.59,9.26,-174.52,36.63,-22.54
-1.49,-3.85,8.6,-176.47,57.18,-18.39
-1.89,-3.79,8.43,-184.27,63.15,-11.38
-2.04,-4.15,7.53,-189.82,47.85,-6.75
-2.32,-4.48,6.75,-189.03,31.99,-7.6
-1.92,-4.54,6.04,-188.79,24.19,-10.22
-1.59,-4.7,5.49,-186.47,31.14,-10.16
-1.26,-5.12,5.01,-181.17,49.37,-5.04
-1.9,-5.16,4.76,-175.92,49.62,-1.14
-2.15,-4.83,4.48,-181.96,31.75,1.73
-2.19,-5.12,4.56,-185.68,19.74,3.13
-1.91,-5.39,3.68,-188.12,16.51,1.73
-1.62,-5.79,2.51,-186.17,24.62,1.36
-1.72,-5.71,2.12,-181.65,29.74,4.05
-1.99,-5.9,1.38,-178.91,27.6,4.65
-1.99,-6.16,0.9,-172.51,25.1,4.84
-1.91,-6.39,0.08,-171.23,22.54,4.11
-1.95,-6.66,-0.54,-165.07,21.32,4.11
-1.97,-6.76,-0.75,-161.84,19.49,5.81
-2.06,-7.29,-1.75,-159.34,17.85,5.14
-2.22,-7.19,-2.46,-151.47,15.41,8.07
-2.36,-7.46,-3.53,-147.99,15.1,8.01
-2.51,-7.59,-4.47,-138.06,15.16,6.67
-2.7,-7.86,-5.59,-124.76,20.23,3.13
-2.85,-8.04,-6.4,-109.28,26.51,1.61
-2.82,-8.49,-7.04,-91.41,25.1,1.36
-2.98,-8.76,-6.97,-70.5,15.53,5.57
-2.79,-8.98,-6.64,-50.43,7.6,7.89
-2.9,-8.63,-5.69,-35.5,2.48,7.7
-2.85,-8.72,-4.76,-25.25,1.57,7.7
-2.74,-8.93,-3.91,-16.17,9.25,8.68
-2.75,-8.99,-2.81,-11.17,17.05,13.68
-3.17,-9.14,-2.27,-8.55,16.87,16.61
-3.69,-8.87,-1.67,-9.58,7.3,13.74
-3.68,-9.01,-1.66,-13.12,-0.51,6.12
-3.48,-9,-1.68,-13.54,-2.09,2.28
-3.41,-9.15,-1.87,-13.3,-0.38,1.73
-3.22,-9.27,-1.97,-11.65,2.97,1.73
-3.4,-9.19,-1.88,-9.15,4.31,1.61
-3.49,-9.01,-1.81,-12.26,4.13,0.39
-3.57,-9.13,-2.03,-13,1.26,-0.22
-3.72,-9.31,-2.3,-12.33,-5.2,-3.39
-3.44,-9.45,-2.51,-10.31,-9.59,-5.35
-3.2,-9.29,-2.42,-5.68,-9.35,-3.94
-3.31,-9.17,-2.18,-3.12,-4.29,-0.71
-3.4,-9.14,-2.37,-0.37,0.71,-0.83
-3.47,-9.13,-2.57,0.17,-4.23,-1.87
-3.52,-9.2,-2.94,4.69,-13.74,-2.91
-3.41,-9.02,-3.24,11.7,-20.87,-4.43
-3.22,-9.09,-3.19,18.65,-20.99,-5.71
-2.81,-8.78,-3.5,26.09,-17.58,-4.19
-2.73,-8.92,-3.59,34.99,-13.86,-2.91
-2.75,-8.66,-2.92,42.86,-16.36,2.83
-2.91,-8.56,-2.59,49.02,-22.46,4.53
-2.93,-8.44,-2.3,54.81,-27.4,3.56
-2.86,-8.47,-1.93,61.27,-25.26,0.02
-2.75,-8.38,-1.61,64.26,-25.63,-3.76
-2.56,-8.63,-1.88,69.02,-28.74,-5.35
-2.62,-8.1,-1.49,75.05,-34.65,-0.77
-2.73,-8.19,-1.23,81.94,-40.99,0.57
-2.71,-7.78,-0.48,88.1,-43.43,-0.95
-2.36,-7.73,-0.24,87.61,-34.1,-5.65
-2.26,-7.74,-0.11,91.7,-26.3,-5.41
-2.32,-7.49,0.08,98.47,-28.74,-1.69
-2.52,-7.34,0.27,105.3,-37.82,1.67
-2.48,-6.88,1.29,113.89,-43.49,3.62
-2.13,-6.6,1.67,113.95,-36.05,2.03
-2.07,-6.3,1.75,113.1,-25.51,2.52
-2.09,-5.94,2.27,114.99,-17.82,2.15
-2.18,-6.09,2.77,122.49,-17.09,5.51
-2.11,-5.58,3.39,127.06,-15.93,9.9
-2.38,-5.29,4.09,126.03,-21.24,13.86
-2.72,-5.19,4.28,126.15,-43.31,13.86
-2.37,-4.76,4.6,127.06,-46.73,4.78
-1.67,-4.58,5.01,134.26,-29.9,-0.89
-1.43,-4.11,6.15,139.93,-23.13,6.67
-2.01,-3.92,6.47,139.38,-41.42,15.02
-2.05,-3.61,6.69,137.19,-60.99,16.3
-0.93,-3.1,6.4,137.49,-37.7,9.35
-0.55,-2.49,7.47,138.4,15.77,8.74
-2.03,-2.56,8.29,138.65,10.59,15.57
-3.53,-2.17,8.49,138.71,-53.49,18.37
-2.93,-1.81,8.47,140.29,-97.7,6.36
-0.36,-1.12,9.15,139.99,-55.57,-7.36
0.01,-0.04,11.12,132.37,14.98,3.92
-2.06,-0.88,11.2,127.86,5.04,14.41
-3.6,-0.64,11.62,122,-68.62,9.11
-2.1,-0.46,10.86,119.01,-115.57,-5.16
0.73,-0.3,10.89,130.54,-65.44,-11.99
0.92,0.47,12.06,131.51,6.87,-4.37
-1.22,1.14,12.79,119.75,16.32,2.58
-2.44,1.78,13.2,89.08,-45.02,3.86
-1.58,1.26,12.36,66.64,-93.01,3.5
0.66,0.96,11.31,60.05,-47.4,-2.24
1.1,1.35,12.12,52.55,32.66,4.59
-0.72,0.99,12.15,45.17,43.27,13.44
-2.17,1.11,12.69,34.69,-10.02,12.76
-1.74,1.54,10.78,23.34,-45.26,7.95
-0.48,1.35,11.14,20.17,-25.08,2.28
-0.04,1.49,10.9,19.26,23.34,0.69
-0.91,1.56,11.45,7.25,33.34,5.26
-1.6,1.57,11.3,-3.18,3.34,2.58
-1.08,1.48,10.55,-10.92,-15.08,1.73
-0.56,1.44,9.88,-13.79,-2.88,1.18
-0.42,1.42,9.79,-14.22,18.64,1.36
-0.84,1.38,9.55,-16.29,22.42,3.44
-2.88,5.03,12.15,25.24,41.99,-1.26
-1.41,-0.01,8.99,-12.33,11.51,-11.38
-1.34,0.24,8.74,-15.62,3.76,-12.84
-1.33,0.21,8.9,-18.54,-1.48,-12.54
-1.29,0.44,8.81,-20.68,-7.34,-11.2
-1.23,0.54,8.87,-25.68,-7.64,-7.6
-1.14,0.58,8.77,-32.02,-4.9,-1.56
-1.1,0.28,8.87,-35.92,-4.59,0.51
-1.21,0.06,8.76,-36.41,-3.55,-0.83
-1.32,0.03,8.74,-32.14,-1.05,-3.15
-1.48,0.03,8.84,-28.61,-2.95,-4.86
-1.11,-0.02,8.71,-24.64,-1.18,-3.33
-0.9,0.11,8.84,-24.28,2.85,0.33
-0.98,-0.11,8.67,-21.84,2.6,3.31
-1.13,-0.07,8.91,-20.19,1.93,4.41
-1.31,-0.04,8.78,-20.44,4.01,3.01
-1.37,-0.09,8.85,-17.45,4.49,1.55
-1.34,0.04,8.92,-16.47,4.62,0.08
-1.4,0.17,9.04,-17.2,1.63,0.08
-1.17,0.03,9.07,-19.58,-1.24,1.91
-1.11,0.08,8.96,-20.56,0.16,2.7
-1.14,0.1,9.07,-22.94,2.36,2.76
-1.21,0,8.92,-23.73,3.88,1
-1.34,0.15,8.93,-25.13,1.14,0.51
-1.31,-0.06,8.75,-24.09,-1.48,0.45
-0.89,1.52,7.92,-20.25,1.99,6.55
-1.2,0.2,8.61,-22.57,-4.84,-0.28
-1.11,-0.05,9.08,-21.65,-4.77,0.75
-1,0.26,9.01,-23.91,-1.91,2.58
-1.16,0.44,9.38,-28.73,0.35,5.63
-1.31,0.23,9.46,-32.81,4.62,2.28
-1.25,-0.05,9.67,-32.08,6.87,-2.17
-1.27,-0.07,9.89,-30.86,6.93,-1.93
-1.4,0.07,10.18,-32.14,2.97,-1.93
-1.38,0.16,10.43,-37.2,2.3,-2.72
-1.15,0.27,10.89,-45.98,6.45,-3.03
-1.07,-0.05,11.13,-54.64,10.41,-0.95
-1.29,-0.21,11.43,-59.7,10.35,0.08
-1.49,-0.43,11.02,-65.92,13.76,-3.15
-1.62,-0.26,11.41,-69.58,24.19,-7.24
-1.95,-0.36,11.86,-77.26,29.07,-8.15
-2.21,-0.4,11.98,-87.87,23.4,-8.09
-2.11,-0.66,11.83,-96.41,22.42,-11.08
-1.82,-0.82,11.69,-104.28,28.52,-12.36
-2.01,-0.9,11.84,-114.28,34.92,-12.17
-2.16,-1.4,11.25,-120.8,34.74,-13.15
-2.21,-1.53,10.93,-124.34,29.07,-13.7
-2.11,-1.84,11.02,-128.24,21.75,-14.55
-1.85,-1.86,11,-132.69,28.21,-15.1
-1.92,-1.72,11.04,-141.65,36.75,-15.22
-1.99,-2.39,10.37,-149.52,39.68,-15.77
-2.09,-2.66,9.78,-153.42,30.96,-14.19
-1.87,-2.89,9.84,-155.62,33.76,-11.26
-1.71,-3.37,9.31,-157.08,39.8,-8.64
-1.8,-3.22,8.78,-161.84,47.36,-10.41
-1.87,-3.54,7.96,-165.31,60.65,-10.16
-2,-3.85,7.32,-167.51,58.64,-11.44
-2,-4.41,6.52,-167.63,56.51,-10.28
-1.86,-4.4,5.96,-167.75,55.29,-10.71
-2.13,-4.37,5.93,-166.47,59.68,-10.35
-2.29,-4.73,5.74,-167.99,59.62,-11.44
-2.31,-5.22,4.7,-169.28,51.69,-12.72
-2.23,-5.42,4.06,-165.07,45.83,-12.97
-2.31,-5.52,3.62,-164.28,36.93,-13.15
-2.39,-5.75,3.65,-160.86,31.51,-13.45
-2.36,-5.86,3.52,-159.7,28.03,-11.56
-2.42,-6.16,2.83,-160.92,29.01,-11.5
-2.38,-6.59,2.16,-157.87,26.57,-11.69
-2.23,-6.82,1.72,-153.54,26.81,-12.17
-2.17,-6.47,1.6,-149.76,32.05,-8.09
-2.22,-7.12,0.86,-147.02,39.92,-7.05
-2.49,-7.18,0.73,-140.19,46.02,-4.25
-3.09,-7.39,0.69,-136.78,37.66,-1.75
-3.25,-7.21,0.36,-139.58,26.2,-4.98
-3.04,-7.5,-0.16,-137.87,23.52,-5.89
-2.88,-7.71,-0.83,-134.03,28.34,-5.89
-2.81,-8.26,-1.28,-128.54,34.8,-5.35
-3,-8.04,-1.14,-123.67,33.27,-2.42
-3.21,-8.12,-1.65,-121.53,23.64,-2.42
-3.36,-8.38,-2.4,-119.03,19.55,-7.36
-3.35,-8.45,-3.08,-112.26,14.07,-10.04
-3.39,-8.59,-3.4,-104.52,6.99,-12.3
-3.17,-8.71,-3.89,-96.29,-3.68,-15.34
-2.62,-8.79,-4.7,-86.23,-9.04,-16.81
-2.22,-8.71,-5.17,-79.22,-4.65,-10.71
-2.06,-8.71,-5.48,-69.7,5.53,-4.19
-2.13,-8.99,-5.64,-56.65,14.55,-2.36
-2.09,-9.22,-5.49,-42.26,16.26,2.83
-2.52,-9.39,-4.84,-28.36,4.98,7.7
-2.64,-9.04,-3.74,-20.92,-5.75,8.25
-2.62,-8.79,-2.79,-19.76,-2.7,10.94
-2.75,-9.06,-2.35,-18.91,9.13,10.26
-3.04,-9.13,-2.15,-19.09,12.05,10.57
-3.25,-9.39,-2.34,-17.33,5.9,8.56
-3.25,-9.35,-2.34,-15.8,-2.09,6.06
-3.26,-9.16,-2.23,-15.13,-4.77,3.68
-3.22,-9.18,-2.2,-16.35,-2.15,2.28
-3.16,-9.24,-2.41,-16.41,1.81,1.36
-3.28,-9.19,-2.29,-16.65,1.81,2.15
-3.28,-9.22,-2.56,-15.68,-0.45,1.06
-3.25,-9.24,-2.52,-13.48,-2.03,0.33
-3.03,-9.15,-2.8,-13.54,-2.64,0.26
-3.22,-9.17,-2.96,-11.17,-6.85,1.61
-3.26,-9.16,-2.92,-7.39,-6.73,2.95
-3.39,-9.11,-2.77,-5.01,-6.85,2.83
-3.16,-9.17,-2.88,-2.14,-4.77,0.87
-3.12,-9.04,-3.04,0.54,-5.02,0.45
-3.17,-9.11,-3.41,4.63,-10.81,0.26
-3.11,-9.1,-3.58,12.37,-14.96,1.36
-3.19,-8.97,-3.73,20.42,-18.43,1.36
-3.08,-8.95,-3.43,28.53,-20.02,2.4
-2.98,-8.56,-3.34,32.19,-16.79,0.63
-2.84,-8.7,-3.06,36.52,-14.35,2.52
-2.69,-8.73,-3.24,41.27,-14.04,2.09
-2.69,-8.7,-3.31,50.11,-19.9,2.95
-2.57,-8.53,-2.85,59.38,-25.75,7.34
-2.68,-8.33,-2.65,67,-26.79,9.41
-2.87,-8.07,-1.87,72.73,-24.53,9.35
-3.09,-8,-1.59,74.02,-26.48,6.97
-3.18,-8.11,-1.83,79.81,-37.27,4.17
-3.17,-7.92,-1.15,88.65,-48.19,4.53
-2.9,-7.88,-0.81,94.26,-48.62,2.64
-2.82,-7.45,-0.23,100.6,-45.51,2.58
-2.85,-7.42,0.08,99.93,-52.03,1.36
-2.87,-7.37,-0.05,103.59,-62.27,-2.97
-2.09,-7.33,0.2,113.16,-59.16,-4.25
-1.45,-6.88,1.05,124.81,-35.75,3.5
-1.93,-6.24,2.15,127.25,-20.2,11
-2.96,-6.25,2.83,123.77,-37.21,15.69
-3.09,-5.99,2.61,122.12,-67.46,9.23
-1.79,-5.79,2.71,126.7,-59.53,0.69
-0.69,-5.58,2.96,133.34,-15.26,2.34
-1.46,-5.47,4.18,144.2,-0.08,18.13
-2.73,-4.7,4.98,146.09,-33.8,29.17
-3.24,-3.88,6.08,142.06,-75.63,22.89
-1.96,-3.46,6.06,133.71,-60.08,3.62
-0.73,-3.79,5.24,135.29,-6.3,-0.59
-1.17,-3.56,5.78,147.06,14.07,14.84
-3.39,-3.35,6.51,153.22,-36.3,27.46
-3.4,-2.4,7.14,151.33,-102.4,16.18
-1.87,0.12,8.26,-20.44,-0.63,-0.28
-1.53,-0.12,8.91,-15.86,3.4,-0.59
-1.46,0.01,8.99,-17.63,2.85,-2.42
-1.29,-0.01,8.86,-18.24,4.19,-0.83
-1.36,-0.12,8.92,-20.13,0.23,-0.16
-1.33,0.02,8.97,-22.87,-1.42,-0.77
-1.46,0.11,9.03,-28.79,-3.86,-1.14
-1.45,0.16,9.1,-33.42,-6.42,-1.63
-1.43,0.01,8.85,-36.11,-5.99,-3.33
-1.26,-0.06,8.75,-35.19,-0.38,-1.32
-1.49,-0.12,9.14,-32.08,0.29,-2.48
-1.48,-0.25,9.15,-28.36,1.08,-2.97
-0.63,1.22,8.7,-24.64,9.86,3.07
-1.43,0.26,9.38,-32.87,1.93,-2.97
-1.37,-0.15,9.62,-35.25,3.64,-0.35
-1.55,-0.3,9.71,-36.78,3.09,0.14
-1.5,-0.25,9.9,-37.75,7.66,-1.75
-1.6,-0.26,10.09,-39.64,10.41,-1.69
-1.71,-0.27,10.47,-44.09,6.63,-2.66
-1.58,-0.54,10.49,-48.3,3.52,-4.92
-1.37,-0.37,10.78,-52.75,8.15,-4.13
-1.23,-0.29,11.18,-60.13,15.71,-0.77
-1.48,-0.63,11.05,-67.32,23.27,0.33
-1.91,-0.81,11.06,-71.72,19.49,-1.63
-1.95,-1.02,10.89,-77.39,11.57,-4.43
-1.77,-0.94,11.16,-83.18,10.41,-5.04
-1.85,-0.97,11.39,-90.86,13.94,-5.28
-1.88,-1.19,11.23,-97.63,17.97,-5.83
-1.9,-1.37,11.18,-105.8,21.69,-6.56
-2.16,-1.54,11.18,-112.81,18.64,-10.35
-1.85,-1.75,11.18,-117.63,21.69,-11.93
-1.88,-1.95,11.32,-123.79,23.76,-10.16
-2.24,-2.02,11.46,-130.98,15.23,-10.41
-1.99,-2.34,10.92,-137.32,13.52,-12.54
-1.78,-2.22,11.16,-144.76,25.77,-14.25
-1.55,-2.64,10.15,-153.73,40.9,-12.6
-1.83,-2.88,9.24,-162.45,46.63,-9.8
-1.95,-3.23,8.74,-163.06,40.41,-5.95
-1.7,-3.57,8.11,-167.08,45.35,-4.92
-1.54,-3.81,7.79,-167.14,63.33,-2.05
-1.74,-4.35,7.07,-166.84,71.75,1
-2.47,-4.18,7.08,-169.21,62.97,-1.87
-2.29,-4.76,6.3,-169.28,51.99,-5.04
-1.79,-4.88,5.34,-168.79,58.03,-4.19
-1.94,-5.08,5.07,-170.68,66.38,-2.91
-2.29,-5.49,4.26,-168.79,60.47,-0.89
-2.62,-5.53,3.92,-166.04,46.81,-3.88
-2.26,-5.6,3.94,-163.85,46.32,-4.37
-2.12,-5.75,3.32,-166.71,52.3,-4.25
-2.62,-6.02,2.87,-166.65,48.64,-4.74
-2.75,-6.51,2.16,-163.97,35.23,-4.13
-2.56,-6.61,1.74,-161.04,29.01,-4
-2.53,-6.47,1.72,-159.09,31.44,-2.54
-2.55,-6.67,1.31,-159.46,41.63,-2.05
-2.7,-7.03,0.58,-157.87,50.59,-2.72
-2.89,-7.28,0.09,-152.51,49.98,-1.75
-2.93,-7.63,-0.46,-147.93,43.58,-0.28
-3.23,-7.56,-0.3,-147.51,30.53,4.05
-3.33,-7.84,-0.76,-146.35,18.15,5.39
-3.48,-7.86,-1.24,-141.04,22.66,-1.2
-3.33,-7.75,-1.66,-140.01,27.97,-4.8
-3.33,-8.04,-2.21,-137.2,25.04,-4.43
-3.05,-8.32,-2.97,-127.39,24.92,-2.54
-3.02,-8.06,-3.37,-119.7,29.68,-2.36
-3.1,-8.19,-3.76,-111.59,32.18,1.42
-3.3,-8.4,-3.78,-106.23,27.79,0.08
-3.24,-8.62,-4.25,-95.07,17.54,2.52
-3.4,-8.41,-4.62,-86.9,12.48,3.19
-3.35,-8.34,-4.95,-77.45,10.41,1.91
-3.26,-8.4,-5.14,-68.18,12.36,0.69
-3.15,-8.61,-5.37,-56.47,9.74,3.74
-3.08,-8.64,-5.44,-45.62,6.2,4.9
-3,-8.56,-5.33,-34.95,6.57,6.91
-3.14,-8.56,-4.88,-25.13,2.05,8.5
-3.25,-8.47,-4.73,-16.47,-1.3,8.13
-3.17,-8.66,-4.33,-9.7,4.01,8.25
-3.28,-8.6,-4.07,-4.28,6.69,9.78
-3.52,-8.66,-3.87,-1.72,3.52,9.23
-3.78,-8.76,-3.8,1.94,-5.26,6.91
-3.61,-8.87,-3.71,8.1,-10.81,6.24
-3.44,-8.72,-3.01,11.39,-6.36,7.7
-3.62,-8.48,-2.85,8.83,-1.91,7.7
-3.8,-8.61,-3.46,7.92,-6.48,5.75
-3.83,-8.81,-3.97,13.04,-16.05,3.5
-3.56,-8.97,-3.95,23.22,-25.14,6.67
-3.24,-8.71,-3.42,31.76,-19.29,9.29
-3.2,-8.45,-3.08,36.82,-4.23,11.18
-3.37,-8.09,-2.8,34.02,0.29,12.64
-3.94,-8.26,-3.18,33.34,-9.71,9.9
-4.05,-8.38,-3.08,37.98,-26.3,9.05
-3.8,-8.32,-3.07,45.05,-33.62,7.15
-3.4,-8.24,-2.62,52.98,-25.57,6.73
-3.46,-8.08,-2.42,56.94,-20.14,7.22
-4.12,-8.04,-2.07,58.34,-29.29,6.36
-4.53,-8.09,-2.47,60.54,-51.24,-0.95
-3.95,-7.95,-2.23,66.94,-65.63,-6.02
-3.1,-7.97,-1.87,75.05,-55.63,-4.92
-2.99,-7.74,-1,83.34,-35.44,2.15
-3.71,-7.76,-0.48,89.32,-31.36,7.22
-4.43,-7.5,0.25,91.45,-49.35,3.13
-4.05,-7.66,0.78,92.73,-63.19,-7.17
-3.13,-7.61,1,96.27,-59.04,-8.21
-2.63,-7.69,1.46,104.44,-47.21,2.15
-2.93,-7.02,2.37,107,-34.53,7.52
-3.69,-6.5,3.29,99.93,-36.6,4.53
-4.2,-6.85,3.42,90.84,-61.72,-6.63
-3.27,-6.95,2.68,90.11,-71.91,-15.1
-1.85,-6.93,2.03,95.84,-53.8,-13.7
-1.38,-6.55,2.55,105.97,-19.41,-0.41
-2.65,-5.99,3.56,106.76,-25.14,9.23
-3.78,-5.92,3.78,105.11,-70.2,0.14
-2.26,-5.52,3.29,109.01,-86.11,-7.85
0.01,-5.57,3.42,124.08,-27.15,-0.1
-0.96,-4.69,4.75,131.39,18.46,21.67
-3.63,-4.25,5.88,127,-9.04,26.48
-4.42,-4.09,5.82,120.6,-81.12,6.55
-1.55,-4.03,5.64,128.59,-73.68,-6.81
-0.68,-3.4,6.75,137.55,-15.26,8.31
-1.91,-2.9,7.53,136.51,6.2,23.8
-3.75,-2.96,7.75,134.87,-27.21,19.78
-3.97,-1.94,8.67,128.83,-79.35,3.37
-1.81,-2.19,8.83,130.36,-69.77,-13.45
-0.16,-1.54,9.03,128.22,-4.1,-13.03
-1.36,-1.25,10.09,129.62,19.19,9.47
-3.12,-1.34,10.55,116.51,-19.04,10.75
-3.47,-1.4,9.97,114.44,-86.24,7.03
-0.87,-1.44,9.31,117.37,-81.3,-6.63
0.55,0.28,11.23,117.92,2.18,-7.11
-1.52,0.65,12.65,102.12,36.08,7.58
-3.64,-0.25,12.04,88.65,-22.46,7.83
-3.41,-0.12,11.67,78.59,-95.32,-1.87
-0.66,-0.28,11.19,80.6,-84.71,-8.76
0.28,-0.09,11.48,86.39,-21.66,-1.81
-1,0.79,12.87,82.43,3.82,6.42
-2.87,1.84,13.51,49.26,-24.35,-4.67
-1.78,1.1,12.04,20.84,-46.6,-10.89
-0.22,0.46,10.71,20.78,-10.57,-7.42
-0.57,0.63,10.73,20.97,25.96,4.65
-1.51,0.68,10.93,17.06,21.69,10.94
-2.16,0.91,11.02,8.53,-8.74,10.69
1.33,-8.5,7.88,0.48,14.68,1.3
-1.46,0.13,8.88,-13.24,7.12,2.09
-1.55,0.18,8.72,-13.12,4.25,0.33
-1.38,0.25,8.85,-11.9,3.7,-1.56
-1.47,0.28,8.93,-14.34,1.63,-2.24
-1.55,0.25,9.02,-17.57,0.59,-4.92
-1.51,0.27,9.08,-22.08,-1.36,-6.99
-1.48,0.24,8.84,-24.46,-1.97,-11.14
-1.32,0.35,8.79,-27.02,-0.75,-9.98
-1.4,0.14,8.77,-28.61,-1.73,-7.48
-1.37,0.23,8.8,-28.18,-3.68,-4.25
-1.41,0,8.88,-27.87,-1.54,-4.55
-1.38,0.16,9.09,-28.54,1.08,-4.74
-1.38,0.13,9.38,-31.23,-0.14,-2.42
-1.28,0.07,9.37,-33.54,1.63,-2.72
-2.75,10.72,12.39,-117.63,-27.82,-19.37
-0.9,-0.03,10.39,-35.25,8.64,-4.19
-1.52,0.04,10.23,-38.3,11.32,-0.77
-1.65,-0.04,10.05,-41.84,5.23,-0.47
-1.56,0.21,10.39,-50.07,3.09,-1.32
-1.54,0.06,11.03,-56.35,6.63,-0.16
-1.34,-0.01,11.59,-62.26,14.25,0.02
-1.57,-0.08,11.68,-65.92,19.01,1.55
-1.78,-0.37,11.72,-73.42,15.96,-0.59
-1.65,-0.59,11.32,-78.12,15.96,-2.24
-1.69,-0.58,11.62,-85.5,22.3,-4.19
-1.98,-0.51,11.9,-94.28,21.38,-5.22
-1.96,-0.6,11.73,-107.93,17.24,-5.04
-1.79,-0.78,11.64,-117.63,21.75,-6.32
-1.84,-0.84,11.33,-127.45,34.74,-6.56
-2.21,-1.34,11.19,-135.19,38.7,-10.16
-2.41,-1.6,10.64,-141.41,33.4,-15.59
-2.17,-2.03,10.36,-140.92,27.97,-18.82
-2.03,-1.96,10.5,-146.53,32.79,-20.1
-2.11,-2.06,10.11,-152.2,31.08,-21.14
-1.84,-2.51,9.6,-155.01,39.92,-21.81
-2.19,-2.9,9.28,-164.64,43.21,-24.86
-2.08,-3.21,8.87,-164.64,38.88,-26.93
-1.84,-3.56,8.42,-169.03,40.71,-26.32
-1.39,-3.75,7.88,-169.64,51.02,-19.8
-1.33,-4.17,6.91,-169.21,63.46,-13.03
-1.67,-4.19,6.82,-171.1,66.93,-12.24
-1.84,-4.55,5.83,-171.84,69.31,-13.82
-1.73,-4.89,4.81,-169.52,71.08,-10.47
-2.31,-5.4,4.6,-167.69,59.86,-10.28
-2.68,-5.13,5.11,-163.73,43.46,-8.39
-2.73,-5.25,4.9,-167.51,34.98,-10.1
-2.51,-5.48,4.36,-172.87,37.36,-12.42
-2.45,-6.15,3.71,-168.24,43.15,-8.52
-2.61,-6.3,3.53,-167.57,42.05,-8.88
-2.99,-6.49,3.19,-163.79,33.7,-10.77
-3,-6.51,3.06,-164.34,30.96,-12.72
-2.99,-6.37,2.57,-170.07,27.6,-15.34
-2.81,-6.66,1.83,-170.56,30.04,-13.94
-2.51,-7.33,0.44,-169.09,33.64,-10.41
-2.53,-7.3,-0.15,-161.1,33.09,-7.78
