aX,aY,aZ,gX,gY,gZ
5.04,-4.75,2.88,21.91,-1.79,-187.31
5.03,-4.41,2.96,19.77,-12.59,-175.42
5.04,-4.54,2.44,16.36,-31.79,-174.2
5.69,-3.95,2.25,20.5,-31.37,-177.43
6.38,-3.99,2.58,21.24,-30.33,-179.02
7.49,-3.62,2.89,15.63,-31,-175.78
8.6,-3.49,2.01,7.46,-27.77,-168.28
9.76,-3.84,2.02,20.2,11.68,-166.46
9.85,-3.55,2.13,29.65,31.13,-159.63
10.21,-3.4,1.96,26.05,28.27,-153.89
11.02,-3.6,1.35,34.83,16.44,-142.55
11.86,-3.49,1.56,43,19.3,-137.13
13.31,-3.68,2.21,50.63,37.84,-122.98
13.84,-3.69,3.12,53.61,53.15,-100.54
13.79,-3.64,3.64,52.64,58.33,-80.24
13.66,-3.93,4.06,53.25,40.34,-67.13
14.29,-3.81,4.7,49.77,29.18,-55.3
15.09,-3.73,5.38,40.75,28.82,-37.37
15.62,-4.27,5.55,30.75,34.85,-14.63
15.3,-4.38,5.39,23.8,35.83,7.14
14.78,-4.4,5.25,19.1,31.8,21.59
14.73,-4.64,4.86,15.87,28.33,36.59
14.42,-4.68,4.65,12.15,30.59,51.04
13.76,-4.69,4.58,9.71,32.11,66.77
13.31,-4.4,4.27,10.44,29.3,79.58
13.21,-4.19,4.46,11.24,29,90.43
13.21,-4.11,4.49,11.66,35.4,103.11
13.26,-4.06,4.61,12.03,43.33,117.44
12.77,-3.73,4.55,10.14,54.12,134.46
12.19,-3.63,4.65,5.93,55.16,150.37
11.47,-3.67,4.7,2.52,53.08,164.7
11.1,-3.77,4.72,-0.71,59.12,178.54
10.28,-3.73,4.81,-4.98,73.51,190.31
9.09,-3.73,4.73,-8.89,78.94,200.74
7.87,-3.95,4.25,-11.14,71.56,207.26
6.99,-3.98,4.07,-15.35,61.19,208.24
6.18,-4.39,3.72,-18.46,47.84,209.64
5.44,-4.61,3.24,-17.85,42.41,209.82
4.96,-4.94,3.14,-10.59,50.46,208.36
4.3,-4.92,3.46,-2.73,58.69,211.77
3.18,-4.65,3.55,0.08,58.94,209.7
2.44,-4.35,3.59,-3.03,43.45,202.57
2.11,-4.44,3.14,-8.76,20.59,196.35
2.54,-4.46,2.8,-7.6,22.48,201.96
2.12,-4.68,2.63,-1.93,40.46,209.64
0.88,-4.19,2.91,5.5,59.12,210
-0.71,-3.78,3.24,4.47,53.45,201.41
-1.41,-3.82,3.08,0.2,40.83,190.37
-1.55,-4.07,2.85,2.33,40.4,183.85
-1.66,-3.96,2.91,3,47.11,186.28
-2.75,-4.13,2.98,8.37,46.01,190.19
-3.84,-4.27,2.86,14.53,39.37,185.92
-4.58,-3.95,2.96,18.8,24.73,173.78
-4.34,-3.71,2.63,16.72,26.74,159.82
-4.26,-3.99,2.94,15.44,39.67,152.44
-4.68,-3.88,3.01,11.48,50.52,148.6
-5.54,-4.13,2.28,13.98,54.24,150.37
-6.51,-4.17,2.1,23.07,50.65,150.49
-7.42,-4.12,2.68,28.55,44.79,139.33
-7.91,-4.11,2.88,29.35,41.5,125.55
-8.41,-4.05,3.29,30.44,38.57,112.99
-8.99,-4.45,3.33,31.36,38.69,113.05
-9.4,-4.52,3.56,34.53,41.19,110.19
-9.87,-4.47,4.07,38,38.94,98.79
-10.1,-4.35,4.16,30.26,36.26,84.03
-10.21,-4.51,4.1,24.16,36.01,70.49
-10.23,-4.57,3.93,24.22,39.43,63.05
-9.89,-4.61,4.07,26.18,46.19,58.79
-9.81,-4.79,4.02,24.71,51.56,50.86
-9.62,-4.91,4.03,22.58,43.82,44.52
-9.77,-4.67,4.24,19.1,31.32,40.07
-9.66,-4.45,4.21,17.46,28.02,37.81
-9.47,-4.66,4,16.54,45.34,29.15
-9.2,-4.44,4.16,15.2,59.43,23.6
-9.25,-4.58,4.16,12.7,50.83,17.08
-9.04,-4.51,3.85,7.4,32.35,13.48
-8.73,-4.57,3.45,7.58,24.49,10.07
-8.19,-4.64,3.32,8.68,35.59,4.7
-7.56,-4.65,3.77,12.33,52.84,5.98
-7.98,-4.33,3.52,6.18,54.91,5.25
-7.95,-4.64,3.39,6.3,41.38,3.79
-7.91,-4.53,3.15,5.87,24,3.6
-7.44,-4.35,3.01,4.47,19.55,0.49
-7.08,-4.59,3,7.4,28.69,-0.18
-6.71,-4.51,2.69,5.32,41.5,-1.09
-7.07,-4.76,3.05,8.43,34.06,2.69
-7.29,-4.57,2.81,8.92,31.62,6.41
-7.45,-4.56,2.73,10.38,25.59,4.4
-7.48,-4.58,2.9,12.03,25.22,3.73
-7.59,-7.19,2.58,31.05,51.07,1.9
-7.91,-4.79,2.69,22.52,37.6,7.51
-8.1,-4.84,2.22,24.1,30.77,7.45
-8.29,-4.49,2.78,20.08,22.72,6.77
-8.5,-4.09,3.26,3,13.69,3.73
-8.51,-4.35,2.91,-8.52,8.15,0.37
-8.37,-4.59,2.63,-15.78,8.27,1.1
-8.76,-4.73,2.54,-18.21,11.44,0.13
-9.04,-4.54,2.38,-15.17,14.67,-4.45
-12.84,11.94,5,-58.21,-1.73,-6.15
-9.75,-4.7,2.68,-8.64,9.3,-7.55
-9.63,-4.56,2.51,-2.97,4,-13.23
-9.79,-4.6,2.56,0.57,-3.8,-17.07
-10.03,-4.52,2.57,4.04,-1.12,-20.54
-10.35,-4.29,2.63,8.61,8.27,-27.55
-10.63,-4.09,2.65,7.64,12.17,-36.27
-10.74,-4.21,2.71,7.27,7.48,-47.68
-10.79,-4.02,2.77,5.63,-0.21,-56.82
-10.86,-3.87,2.51,3.49,-2.16,-70.97
-10.81,-3.56,2.35,0.63,1.93,-83.9
-10.59,-3.63,2.22,2.09,5.34,-95.85
-10.27,-3.89,2.1,2.15,4,-108.35
-9.76,-3.86,1.86,0.2,0.52,-121.33
-9.15,-3.93,1.54,4.1,-2.4,-137.19
-8.54,-4.18,1.66,8.74,-1.18,-151.52
-8.07,-4.29,1.72,5.93,1.38,-164.75
-7.56,-4.08,1.94,6.91,-3.74,-170.72
-6.89,-4.03,1.86,11.48,-13.38,-174.32
-6.14,-4.33,1.9,15.69,-15.45,-182.25
-5.42,-4.76,1.79,17.82,-13.62,-191.82
-4.33,-5.02,1.95,23.31,-6,-196.27
-3.88,-4.72,2.57,25.93,-9.23,-195.97
-3.23,-4.64,2.78,25.08,-23.5,-197.86
-2.14,-5.12,2.64,26.05,-25.33,-201.09
-1.46,-5.03,2.59,26.6,-22.04,-200.42
-1.54,-4.91,2.63,29.22,-26.98,-202.31
-0.65,-4.34,3.05,22.7,-44.23,-204.08
0.53,-4.31,2.75,15.57,-57.52,-205.54
1.7,-4.6,2.46,19.96,-59.6,-203.16
2.32,-4.93,2.5,28,-59.6,-200.3
2.89,-4.42,2.83,31.11,-62.4,-199.63
3.49,-3.93,3.38,21.54,-66.73,-200.11
4.27,-3.78,3.48,8.07,-70.51,-205.42
5.51,-3.64,2.79,-2.42,-63.5,-203.77
6.61,-3.99,2.11,-4.01,-49.17,-193.59
7.05,-3.9,1.85,-2.36,-34.9,-183.1
7.04,-3.64,1.72,4.35,-39.05,-177.61
7.42,-3.14,1.28,2.94,-60.21,-177.74
8.43,-3.45,0.46,3.68,-66.73,-177.8
9.9,-3.28,0.14,7.33,-37.46,-178.71
11,-3.13,-0.02,15.38,16.87,-169.87
10.89,-2.89,0.1,25.2,46.01,-153.65
10.11,-2.94,-0.03,35.81,25.46,-141.82
10.32,-2.9,0.06,45.02,-4.11,-144.63
11.88,-2.58,0.19,48.98,5.34,-141.7
13.16,-2.4,1.08,50.32,48.82,-130.3
13.29,-2.58,1.89,52.76,65.95,-116.46
13.53,-2.64,2.43,53.55,62.47,-97.49
13.65,-2.69,2.89,50.87,50.83,-84.57
14.04,-2.8,3.42,51.85,33.63,-77.37
15.09,-2.83,3.92,49.22,24.12,-73.35
16.54,-2.86,4.59,41.6,27.72,-59.93
17.68,-3.3,4.47,32.15,41.56,-35.6
17.89,-3.62,4.42,27.21,55.77,-4.14
17.37,-3.94,4.33,23.13,66.62,25.19
16.55,-3.89,4.25,19.59,71.26,49.88
15.93,-3.84,4.25,17.46,70.89,67.26
15.71,-3.71,4.28,16.79,78.57,83.24
15.28,-3.61,4.71,13.37,90.16,100.13
14.58,-3.39,5.03,9.04,101.74,118.66
13.68,-3.37,5.46,3.31,106.93,138.36
12.61,-3.17,5.68,-4.07,106.44,152.57
11.71,-3.03,5.97,-8.76,101.5,159.39
11.16,-2.83,5.98,-17.12,100.95,164.76
10.91,-3.03,5.66,-25.23,104.12,174.15
10.05,-3.06,5.36,-33.95,103.15,184.82
9.19,-3.19,4.83,-35.23,96.19,195.67
8.27,-3.3,4.7,-35.23,87.96,200.07
7.68,-3.16,4.46,-36.69,87.96,201.77
6.97,-3.15,4.25,-36.75,85.52,200.98
6.5,-3.26,3.88,-36.26,75.71,201.16
6.11,-3.35,3.65,-32.97,59.49,205.07
5.44,-3.42,3.23,-25.17,42.41,214.15
4.76,-3.72,3.09,-14.86,25.04,225.19
4.3,-3.6,2.86,-5.29,25.71,231.77
3.61,-3.29,2.82,4.71,38.33,235.43
3.04,-3.1,2.79,7.64,52.9,241.47
1.96,-3.45,2.83,5.38,60.83,248.24
1.07,-3.37,2.94,6.72,61.56,250.37
0.51,-3.08,2.01,2.52,59.91,243.91
0.1,-2.77,1.97,7.15,63.02,244.33
-0.26,-3.03,1.9,18.61,82.05,245.67
-1.02,-2.42,2.23,34.04,96.07,244.64
-2.33,-1.46,2.8,33.13,94.36,243.78
-2.99,-1.12,3,24.89,98.76,243.78
-4.14,-1.09,2.38,21.66,114.06,239.27
-5.85,-1.04,2.09,23.43,126.19,220.19
-7.24,-0.56,2.04,25.69,121.62,188.97
-8.01,-0.72,2.36,16.24,110.34,166.16
-8.41,-1.15,2.02,10.63,85.89,142.81
-7.95,-1.57,2.12,10.38,54.18,133.42
-7.21,-1.95,1.89,9.53,31.68,130.8
-7.23,-2.02,1.35,13.61,48.82,144.09
-9.09,-2.1,1.33,36.05,83.57,150.74
-10.83,-1.55,2.36,45.81,82.78,137.99
-11.34,-1.35,3.39,41.48,44.73,123.05
-11.59,-0.45,2.57,13,11.8,108.11
-10.86,-1.29,2.68,30.69,24.37,111.83
-11.66,-1.04,2.62,34.71,66.8,98.79
-13.52,-0.86,3.61,41.11,77.66,79.4
-13.91,-0.61,3.81,29.96,44.55,61.1
-13.17,-0.92,4.14,24.22,10.71,51.16
-13.59,-0.41,3.26,12.33,4,45.07
-12.41,-1.18,3.07,27.33,31.99,33.48
-12.07,-1.4,3.39,25.26,47.84,20.74
-12.11,-1.6,3.55,21.48,28.45,11.16
-11.5,-1.69,3.48,14.71,9.49,1.35
-10.51,-2.03,3.24,18.31,5.46,-0.79
-9.83,-2.1,3.29,14.22,27.35,-2.25
-9.99,-2.22,3.48,17.76,40.22,-2.49
-10.09,-2.09,3.67,12.27,33.69,-6.95
-9.61,-2.34,3.72,8.8,18.27,-11.95
-8.87,-2.45,3.64,6.79,15.4,-11.27
-8.64,-2.36,3.58,6.54,29.67,-11.76
-8.87,-2.45,3.76,6.72,34.91,-14.51
-8.68,-2.4,3.66,3.68,28.51,-17.13
-8.29,-2.58,3.61,1.18,18.02,-17.19
-7.74,-2.57,3.44,0.08,20.95,-15.48
-7.63,-2.79,3.34,3.31,31.93,-14.57
-7.55,-2.86,3.22,0.99,33.09,-12.01
-7.66,-2.95,3.05,1.11,26.13,-8.59
-7.63,-3.14,2.93,3.74,22.48,-7.07
-7.46,-2.97,2.97,3.13,24.91,-3.59
-7.7,-2.8,3.07,4.65,29.06,-3.35
-7.72,-2.92,3.05,4.47,26.5,-2.98
-7.71,-2.79,3.11,3.25,21.87,0.98
-7.7,-2.92,2.93,3.37,19.3,2.75
-7.81,-2.92,2.86,3.92,21.99,4.76
-7.89,-2.93,2.8,3.13,27.66,5.01
-8.01,-3.02,2.77,4.53,25.52,6.23
-9.49,-3.39,3.08,13.07,22.6,-3.04
-9.19,-2.77,3.44,0.57,12.96,-8.47
-9.1,-2.86,3.17,-8.58,7.41,-11.95
-9.08,-3.14,2.91,-9.74,6.32,-14.87
-9.35,-3.1,3.01,-13.4,5.83,-22.25
-9.6,-3.02,3.22,-19.92,6.93,-28.65
-9.59,-2.45,2.96,-21.45,6.13,-32.98
-9.16,-2.2,2.99,-23.28,-3.62,-30.18
-10.04,-2.91,3.05,-21.45,-17.22,-26.58
-10.48,-2.72,3.16,-20.96,-14.96,-29.75
-10.72,-3.34,3.06,-13.52,-5.88,-36.4
-10.78,-3.37,2.86,-4.31,3.76,-45.66
-10.91,-3.13,3.04,-2.48,9.67,-52.62
-10.97,-3.24,2.99,-3.03,10.1,-61.82
-11.08,-3.43,3.03,-5.47,2.48,-73.65
-10.81,-3.44,3.25,-7.48,-9.9,-83.96
-10.34,-3.41,3.23,-12.48,-23.32,-94.99
-9.85,-3.4,3.25,-14.86,-26.06,-104.26
-9.32,-3.73,3.21,-14.62,-20.09,-112.92
-8.77,-4.03,3.14,-13.58,-13.8,-119.08
-8.31,-3.92,3.08,-15.96,-9.23,-124.5
-7.84,-4.1,3.12,-14.19,-0.45,-128.83
-7.88,-4.18,3.18,-13.58,-2.95,-134.38
-7.48,-4.46,2.93,-14.19,-14.78,-141.27
-6.73,-4.62,2.61,-15.23,-18.01,-147.49
-5.96,-4.77,2.29,-10.1,-11.12,-148.96
-5.47,-4.56,2.6,-6.87,-1.06,-149.44
-5.11,-4.69,2.71,-2.48,1.8,-147.19
-4.77,-5.12,2.56,-1.14,-0.33,-150.24
-4.14,-5.29,2.37,3.49,0.65,-153.41
-3.51,-5.04,2.43,4.77,8.63,-154.08
-3.26,-5.11,2.46,7.33,9.3,-154.69
-3.17,-5.57,2.15,7.94,3.15,-158.89
-2.69,-5.58,2.27,11.85,-1.12,-165.54
-2.18,-5.56,2.35,14.77,-1.55,-170.78
-1.43,-5.37,2.42,20.2,-0.76,-172.55
-1.16,-5.6,2.11,22.58,-11.91,-172.61
-1.14,-6.15,1.68,23.68,-33.93,-176.33
-0.35,-5.92,1.18,30.5,-43.32,-187.98
1.01,-5.39,1.94,36.66,-30.27,-194.93
1.83,-5.08,2.7,37.27,-20.57,-192.13
1.84,-4.82,3.44,30.99,-39.96,-190.78
2.98,-4.83,2.96,26.97,-58.26,-193.65
4.84,-4.7,3.13,20.08,-37.95,-193.35
6.39,-4.57,3.47,18.92,12.41,-188.22
6.56,-4.41,3.59,15.5,40.22,-176.7
6.18,-4.6,2.91,7.52,21.99,-166.82
6.18,-4.82,1.81,9.35,-6.43,-161.46
6.64,-4.5,1.17,14.65,-21.55,-164.75
6.98,-4.12,0.93,23.61,-27.04,-170.42
7.55,-4.02,1.14,29.77,-34.41,-174.02
8.49,-3.91,1.37,40.32,-35.51,-175.78
9.96,-4.1,1.97,44.65,-20.45,-167.68
10.92,-3.5,2.51,40.2,2.9,-152.92
11.26,-3.76,2.94,38.98,19.91,-134.81
11.3,-3.97,3.71,36.91,20.83,-118.16
11.46,-3.89,3.83,34.83,25.59,-111.03
11.93,-3.95,3.92,32.21,26.87,-106.64
13.13,-4.04,4.35,33.68,36.5,-100.42
14.37,-4.15,5.08,27.7,44.67,-83.59
14.97,-4.27,5.02,19.65,47.17,-59.51
14.97,-4.3,4.69,15.08,43.82,-37.07
15.34,-4.3,4.43,14.41,35.77,-19.38
15.8,-4.42,4.39,12.82,34.43,-0.36
15.92,-4.28,4.35,9.77,39.73,21.96
15.42,-4.31,4.19,7.88,46.32,46.04
14.63,-4.33,4.05,9.22,50.4,64.88
13.93,-4.2,3.97,8.37,52.48,81.83
13.46,-4.06,3.84,7.27,60.28,97.99
12.87,-3.89,3.84,6.66,68.45,109.76
12.15,-3.96,3.9,4.71,68.76,122.08
11.75,-4.1,3.39,3.37,63.94,131.29
11.29,-4.15,3.32,7.21,59.67,141.53
10.91,-4.1,3.75,7.27,58.94,152.32
10.27,-4.19,4.1,6.6,55.83,164.76
9.38,-4.29,4.31,5.63,54.18,175.92
8.64,-4.2,4.41,6.72,56.99,181.71
7.73,-4.13,4.68,3.8,57.78,186.83
7.21,-4.3,4.82,1.24,56.74,191.28
6.52,-4.44,5.02,-0.71,52.54,194.82
5.83,-4.2,4.76,-8.09,45.04,197.38
5.21,-4.43,4.45,-10.96,49.67,196.35
4.75,-4.03,4.13,-13.4,55.22,194.03
4.01,-3.99,3.91,-16.99,57.41,191.59
3.41,-4.14,3.6,-19.25,45.65,192.14
2.79,-4.41,3.43,-17.85,33.63,191.59
2.23,-4.43,3.23,-12.24,27.29,188.97
1.7,-4.34,3.79,-3.03,28.69,187.02
1.27,-4.38,4,-1.81,34.24,187.2
0.55,-4.49,4.17,-0.84,43.33,191.04
-0.36,-4.69,4.31,1.85,43.82,191.89
-1.25,-4.89,4.22,5.38,32.78,189.82
-1.83,-4.77,4.18,5.63,23.45,187.5
-2.28,-4.72,4.02,7.7,31.13,184.52
-3.04,-4.53,3.98,7.7,36.44,176.16
-3.17,-4.61,3.27,10.75,33.45,171.71
-3.44,-4.53,3.02,16.66,29.73,169.15
-3.55,-4.43,2.8,18.07,29,163.54
-4.01,-3.81,2.86,14.41,34.43,164.46
-5.34,-3.61,2.77,10.26,37.54,158.48
-6,-3.69,2.54,13.92,32.6,141.47
-5.78,-3.77,2.69,19.59,28.76,125.25
-4.93,-3.7,2.93,21.66,27.9,122.75
-5.11,-4.33,2.87,20.14,38.57,131.71
-6.78,-4.04,3.07,25.81,53.45,137.75
-8.62,-3.6,3.4,32.64,42.41,130.49
-9.34,-3.57,3.04,34.29,8.94,107.14
-8.19,-3.69,3.07,44.83,-3.32,88.85
-6.96,-4.02,3.59,49.65,16.32,89.09
-7.08,-3.92,3.84,49.04,49.79,95.8
-8.43,-3.57,3.61,45.93,68.15,100.13
-9.5,-3.41,3.41,45.02,53.21,91.53
-9.65,-3.39,3.62,46.18,22.84,83.36
-9.28,-3.48,3.7,54.96,24.91,78.72
-9.14,-3.26,4.27,55.99,55.46,76.65
-9.42,-2.72,4.49,51.6,75.28,73.79
-9.99,-2.84,4.57,49.47,75.77,70.55
-10.44,-2.81,4.63,45.08,56.5,60.98
-10.38,-3.14,4.42,45.93,46.62,54.09
-10.66,-2.93,4.89,47.15,48.15,47.44
-10.52,-3.03,5.1,46.42,61.56,37.26
-10.79,-2.88,5.31,41.11,66.56,28.18
-10.87,-3.19,5.23,35.32,55.1,21.53
-10.82,-3.51,5.21,33.25,36.99,16.59
-10.71,-3.25,5.74,31.91,27.17,11.23
-9.98,-3.26,5.47,24.16,34.37,4.76
-9.68,-3.35,5.53,21.05,45.83,0.86
-9.41,-3.32,5.12,14.59,45.65,-1.03
-8.93,-3.23,4.89,11.54,40.65,-2.37
-8.53,-3.22,4.58,9.83,36.19,-1.76
-8.2,-3.17,4.25,8,38.21,-1.21
-7.83,-3.18,3.82,6.42,43.15,-2.25
-7.68,-3.24,3.87,4.29,41.44,-2.31
-7.51,-3.19,3.66,5.26,38.76,-0.66
-7.39,-3.26,3.45,5.81,39,2.2
-7.52,-3.24,3.22,7.4,39.3,4.15
-7.64,-3.02,3.31,8.55,37.66,3.3
-7.84,-3.04,3.18,7.21,36.38,0.19
-7.87,-2.99,3.26,7.33,32.29,-1.03
-7.89,-3.19,3.07,7.7,26.56,-2.01
-6.26,-14.23,1.92,44.96,44.3,15.68
-8.6,-3.78,2.39,23.19,30.4,11.84
-8.71,-3.53,2.45,17.03,27.41,9.88
-8.99,-3.25,2.75,7.15,21.32,3.85
-9.36,-3.13,2.91,-8.7,10.46,-3.47
-8.85,-3.63,2.72,-11.87,9.61,-4.08
-9.04,-3.8,2.79,-13.03,14.18,0.13
-9.89,-4.12,2.96,-15.96,15.77,-3.77
-10.44,-3.97,3.06,-13.34,16.74,-16.4
-10.54,-3.36,2.65,-14.13,19.37,-23.47
-9.39,-2.35,2.61,-6.93,24,-25.48
-10.94,-3.4,2.61,-8.15,17.11,-28.04
-11.2,-3.66,2.72,-4.01,17.9,-31.76
-11.27,-3.63,2.51,-0.71,21.8,-38.23
-11.38,-3.41,2.41,2.64,25.16,-45.54
-11.55,-3.38,2.44,4.71,18.51,-55.3
-11.59,-3.39,2.27,2.4,4.91,-72.19
-11.01,-3.65,1.98,1.79,-1.98,-85.24
-10.27,-3.76,2.08,3.86,6.56,-93.77
-9.78,-3.52,1.9,7.03,18.57,-99.93
-9.94,-3.29,2.02,5.38,27.48,-107.13
-9.99,-3.57,1.62,9.04,22.29,-120.85
-9.21,-4.03,1.28,11.91,11.13,-130.11
-8.49,-3.93,1.3,21.6,0.83,-137.55
-7.74,-3.68,1.32,24.04,-1,-142.74
-7.27,-3.59,1.66,25.08,5.04,-147.37
-6.69,-3.75,1.4,24.04,12.17,-153.04
-6.56,-4.46,1.3,30.08,11.87,-159.81
-6.09,-4.43,1.45,36.36,-2.46,-164.99
-5.74,-4.22,1.94,38.19,-25.15,-167.55
-5.28,-4.32,1.72,39.35,-35.27,-173.65
-4.21,-4.7,1.86,45.69,-28.13,-179.81
-3.59,-4.96,2.13,46.66,-18.07,-182.31
-3.08,-4.98,2.68,47.21,-12.77,-184.44
-2.72,-4.99,2.76,44.41,-16.85,-183.77
-2.12,-4.97,2.72,46.91,-22.1,-188.59
-1.14,-4.92,3.01,46.85,-24.29,-187.61
-0.07,-5.45,3.3,45.44,-25.69,-189.69
0.95,-5.33,2.95,41.72,-33.68,-179.38
1.64,-5.15,2.72,50.87,-33.68,-169.99
2.03,-4.83,3.29,55.08,-40.63,-161.88
2.55,-4.78,3.4,50.26,-56.73,-161.27
3.91,-4.85,3.34,45.93,-42.46,-159.2
4.52,-5.01,3.5,41.3,-14.23,-155.66
4.18,-5,2.97,38.86,-17.34,-153.16
4.39,-4.66,3.15,38.86,-31.3,-154.44
5.84,-4.4,3.23,41.91,-13.13,-157.49
6.52,-4.47,3.42,37.03,13.82,-151.82
5.88,-4.81,3.29,36.05,6.87,-146.03
5.29,-4.59,2.78,38.74,-39.54,-147.13
5.67,-4.26,2.32,39.35,-85.82,-157.98
7.88,-3.68,2.47,46.85,-72.04,-170.85
9.81,-3.55,3.3,45.08,-30.57,-162.98
9.95,-3.94,3.41,43.86,-1.85,-146.09
9.59,-3.93,3.11,46.05,3.94,-132.86
9.19,-3.8,3.09,43.07,-4.78,-121.46
9.4,-4.27,2.52,48.25,-8.2,-117
10.39,-3.94,3.2,63,15.28,-114.32
11.05,-3.49,4.49,60.2,36.68,-109.69
11.5,-3.47,5.44,50.08,49,-97.92
11.36,-3.71,5.47,50.81,43.15,-89.2
12.1,-3.43,6.32,47.15,19.24,-79.69
13.59,-3.59,6.58,40.08,18.63,-69.87
14.53,-3.5,6.86,34.35,33.69,-51.7
14.55,-3.7,6.91,25.57,34.24,-32.49
14.61,-4.04,6.76,19.65,28.94,-14.14
14.61,-4.24,6.6,12.33,22.78,6.16
14.41,-4.25,6.16,7.27,26.32,24.4
14.08,-4.25,6.04,5.69,31.32,40.19
13.58,-4.18,5.69,1.97,33.57,53.54
12.98,-4.11,5.21,2.7,32.6,65.62
12.76,-3.87,5.1,3.25,33.45,74.46
12.63,-3.72,5.22,4.22,34.37,82.02
12.63,-3.57,4.95,5.87,34.61,94.15
12.2,-3.52,4.99,7.46,33.63,108.3
11.84,-3.43,5.39,5.44,38.15,122.93
11.46,-3.21,5.2,3.74,46.62,132.44
11.18,-3.3,5.2,1.97,55.58,142.81
10.95,-3.34,4.87,-0.04,72.23,155.37
10.02,-3.47,5.05,-0.96,88.57,168.36
8.56,-3.45,5.33,-1.87,89.18,178.11
7.36,-3.57,5.13,-4.07,66.62,179.7
7.2,-3.63,4.7,-3.09,60.52,176.96
7.16,-3.73,4.67,-2.91,78.08,176.47
6.33,-3.7,4.63,-2.67,80.77,183.85
5.37,-3.79,4.59,-2,61.32,191.41
4.49,-3.97,4.5,-3.58,43.08,198.05
4.12,-3.61,4.31,-5.35,41.8,198.36
3.49,-3.41,4.11,-4.86,50.1,191.16
3.29,-3.36,4.12,-6.69,53.82,183.91
3.09,-3.73,3.99,-10.96,47.29,186.35
2.85,-3.76,3.68,-14.07,58.57,196.89
1.54,-3.74,3.36,-11.32,71.19,201.65
0.22,-3.68,3.02,-5.29,56.38,194.27
0,-3.92,2.58,-2.12,36.74,187.2
-0.01,-4.18,2.57,2.15,41.13,189.03
-0.74,-3.95,3.16,9.65,66.32,188.48
-1.88,-3.37,3.73,12.7,69.37,183.78
-2.97,-3.58,4.03,11.85,43.51,186.1
-3.28,-3.63,3.96,11.66,37.84,182.69
-3.15,-3.8,4.11,17.58,66.26,174.46
-3.34,-3.82,3.99,20.2,100.83,166.77
-4.66,-3.8,3.99,20.2,105.77,165.37
-6.1,-3.77,3.38,12.64,74.24,159.52
-6.54,-3.87,2.86,13.49,42.17,149.21
-5.86,-3.85,2.92,20.63,42.96,138.97
-5.36,-3.43,3.1,25.32,69.97,134.09
-6.14,-4.01,3.86,17.15,85.1,138.6
-7.56,-3.81,2.93,21.85,73.94,141.89
-8.53,-3.15,2.71,25.99,35.16,137.44
-8.06,-2.86,2.74,31.85,1.44,130.98
-6.96,-2.69,3.05,37.88,27.96,125.86
-6.84,-2.4,3.53,38.25,56.62,127.5
-7.94,-2.37,3.49,36.97,71.8,129.82
-9.8,-2.38,3.42,44.53,51.99,122.2
-10.01,-2.24,3.31,51.78,35.89,111.96
-9.1,-2.18,3.43,48.68,46.26,99.46
-8.48,-2.15,3.46,47.39,83.02,90.37
-8.78,-1.9,3.54,47.39,110.65,89.58
-9.83,-1.61,4.09,40.81,99.3,87.38
-10.48,-1.27,4.06,33.92,67.72,84.7
-10.03,-1.25,3.96,36.66,73.63,76.53
-10.27,-0.87,3.96,38.43,97.29,68.97
-11.12,-0.72,4.4,33.8,105.65,62.26
-12.45,-0.59,4.73,31.11,81.44,51.04
-12.82,-0.71,4.84,27.46,45.22,37.93
-11.86,-1.09,4.4,22.94,30.34,24.94
-10.98,-1.19,4.39,24.1,37.78,18.12
-10.87,-1.24,4.48,21.48,50.52,11.47
-11.06,-1.29,4.65,17.88,48.27,5.92
-10.9,-1.43,4.41,12.64,32.96,0.25
-10.29,-1.64,3.84,9.29,19.37,-3.29
-9.6,-1.82,3.57,9.41,21.13,-7.13
-9.1,-1.84,3.44,9.29,30.1,-8.71
-9.09,-1.82,3.43,8.31,28.15,-8.04
-9.03,-1.82,3.28,6.3,14.79,-7.92
-8.41,-1.85,2.98,5.26,9.98,-9.45
-7.86,-1.99,3.07,4.35,21.99,-7.98
-7.92,-2.05,2.99,3.98,32.48,-6.09
-8.1,-2.04,2.99,2.64,30.71,-5.36
-9.14,-2.66,2.36,20.69,35.34,7.87
-8.85,-2.68,2.85,20.26,31.07,6.1
-8.87,-2.59,2.6,14.04,24.98,2.26
-8.74,-2.54,2.61,6.97,19.18,1.77
-8.93,-2.54,2.72,-3.58,14.98,1.77
-8.71,-2.78,2.6,-9.86,18.82,3.79
-9.2,-2.88,2.28,-11.02,23.09,3.54
-9.69,-2.99,2.26,-9.74,17.96,-3.35
-9.93,-3.41,2.26,-5.84,5.52,-15.05
-9.45,-3.43,1.97,156.42,36.68,-27.74
-10.27,-3.17,2.49,7.15,6.01,-21.15
-10.02,-2.18,2.57,8.68,12.48,-18.29
-10.51,-2.87,2.5,6.24,11.01,-16.34
-10.8,-2.95,2.6,5.81,10.22,-20.42
-10.96,-3.09,2.41,5.81,11.74,-28.41
-11.32,-3.09,2.47,6.3,15.34,-37.01
-11.73,-2.98,2.66,6.11,12.17,-48.96
-11.74,-2.96,2.83,4.96,3.45,-60.54
-11.63,-2.95,2.77,5.38,-5.27,-71.7
-11.5,-2.77,2.91,5.26,-9.96,-84.08
-11.29,-2.51,2.91,1.79,-12.22,-96.76
